,mlp,mlp_cos
2021-07-28 23:00:00,50.575738560338706,0.6372936887877523
2021-07-29 00:00:00,44.17333016515624,0.7628611033398744
2021-07-29 01:00:00,47.008085030999666,0.7199654643039012
2021-07-29 02:00:00,49.752112748488905,0.6864708867058112
2021-07-29 03:00:00,53.572756549280165,0.6348107813927617
2021-07-29 04:00:00,63.44634171424621,0.48358434582709525
2021-07-29 05:00:00,75.39431715387201,0.25961846639805636
2021-07-29 06:00:00,86.50163507012903,0.05951673787941005
2021-07-29 07:00:00,92.90043145193002,-0.04839076618140513
2021-07-29 08:00:00,91.86883219838445,-0.03176311626698276
2021-07-29 09:00:00,95.02731331500229,-0.08410946225270002
2021-07-29 10:00:00,95.46906215407864,-0.09122179617228503
2021-07-29 11:00:00,95.45127821236048,-0.0908168873270443
2021-07-29 12:00:00,93.90228491431364,-0.06521811409691113
2021-07-29 13:00:00,94.0142060919945,-0.06692477919304733
2021-07-29 14:00:00,92.01201168668838,-0.03372198032017467
2021-07-29 15:00:00,94.96935624366105,-0.08253785696276898
2021-07-29 16:00:00,93.34015643529663,-0.055712915259535506
2021-07-29 17:00:00,95.23868628208527,-0.0868871286665745
2021-07-29 18:00:00,98.71622513825976,-0.14343063735018996
2021-07-29 19:00:00,95.21908434198978,-0.08651619839843284
2021-07-29 20:00:00,97.62170497465134,-0.1255697692388782
2021-07-29 21:00:00,97.91495779239267,-0.1302809860287593
2021-07-29 22:00:00,97.13096761942923,-0.1175457516744876
2021-07-29 23:00:00,107.10678007979539,-0.2785776817346079
2021-07-30 00:00:00,108.1541029052385,-0.2974316857858496
2021-07-30 01:00:00,115.34453521395092,-0.41681770004976787
2021-07-30 02:00:00,115.52687819277389,-0.4193656835306151
2021-07-30 03:00:00,117.47394441446976,-0.4522994032345477
2021-07-30 04:00:00,117.15409294247378,-0.4467107449024543
2021-07-30 05:00:00,117.93620198509316,-0.46029588183347053
2021-07-30 06:00:00,118.91757069193963,-0.47732626696835534
2021-07-30 07:00:00,118.44658688114735,-0.46884340869735414
2021-07-30 08:00:00,119.31931932793991,-0.48388006983094606
2021-07-30 09:00:00,119.1738672871482,-0.4811090730427229
2021-07-30 10:00:00,118.65015218467605,-0.4716414358421443
2021-07-30 11:00:00,118.52867468974286,-0.4692602656744886
2021-07-30 12:00:00,119.10404452529538,-0.4791565371969875
2021-07-30 13:00:00,120.20382426815814,-0.4980730369689432
2021-07-30 14:00:00,119.7195765178636,-0.4889594533856917
2021-07-30 15:00:00,119.84200966057956,-0.49106445229184476
2021-07-30 16:00:00,119.34232557201092,-0.48499048825972635
2021-07-30 17:00:00,118.74478655481948,-0.47658390943254203
2021-07-30 18:00:00,118.26150232358046,-0.47254720105054177
2021-07-30 19:00:00,117.57336983854424,-0.4612187139729278
2021-07-30 20:00:00,117.16095661579203,-0.4600211112686194
2021-07-30 21:00:00,116.5546456363679,-0.4512044839759129
2021-07-30 22:00:00,116.33724969497206,-0.44048006718536203
2021-07-30 23:00:00,115.83825717332175,-0.4316996887321232
