Date/Time,%       Time,Hsig,Tm02,Dir,PkDir,Watlev,Hswell,Tp_smoothed,site,site_name,lon,lat,run
2021-07-10 05:00:00,20210710.05,0.71257,8.0671,93.355,117.5,-0.5,0.4762,11.6273,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 05:00:00,20210710.05,0.93079,7.9263,91.537,102.5,-0.5,0.56673,10.1927,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 05:00:00,20210710.05,0.67,7.7014,74.139,97.5,-0.5,0.39984,9.994,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 05:00:00,20210710.05,1.13603,8.6642,137.062,152.5,-0.5,0.74488,10.5672,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 06:00:00,20210710.06,1.46136,9.1727,148.619,152.5,-0.26,1.03991,10.9316,0, Brisbane WRB,153.6315552,-27.48715254,20210710_0000
2021-07-10 06:00:00,20210710.06,0.68995,8.2047,95.155,117.5,-0.26,0.47078,11.7402,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 06:00:00,20210710.06,0.90512,8.0927,92.63,102.5,-0.26,0.56269,10.2615,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 06:00:00,20210710.06,0.64476,7.8419,75.797,102.5,-0.26,0.39519,10.2251,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 06:00:00,20210710.06,1.22424,8.8535,141.333,152.5,-0.26,0.83667,10.829,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 07:00:00,20210710.07,1.64789,9.23,150.173,152.5,0.08,1.21123,11.1672,0, Brisbane WRB,153.6315552,-27.48715254,20210710_0000
2021-07-10 07:00:00,20210710.07,0.67383,8.3074,96.564,117.5,0.08,0.46653,11.802,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 07:00:00,20210710.07,0.88176,8.2539,93.817,102.5,0.08,0.5592,10.3386,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 07:00:00,20210710.07,0.61979,7.9845,77.424,102.5,0.08,0.38975,10.4606,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 07:00:00,20210710.07,1.34763,9.0156,144.558,152.5,0.08,0.96048,11.1092,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 08:00:00,20210710.08,1.88076,9.1859,151.188,152.5,0.44,1.40583,11.3103,0, Brisbane WRB,153.6315552,-27.48715254,20210710_0000
2021-07-10 08:00:00,20210710.08,0.65449,8.4522,98.518,117.5,0.44,0.46156,11.8844,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 08:00:00,20210710.08,0.8613,8.3855,94.857,102.5,0.44,0.55603,10.422,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 08:00:00,20210710.08,0.59351,8.1246,79.199,102.5,0.44,0.38299,10.7355,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 08:00:00,20210710.08,1.50703,9.0113,146.867,152.5,0.44,1.10191,11.3473,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 09:00:00,20210710.09,2.15137,9.1471,151.777,152.5,0.73,1.63015,11.3967,0, Brisbane WRB,153.6315552,-27.48715254,20210710_0000
2021-07-10 09:00:00,20210710.09,0.64008,8.6119,100.692,117.5,0.73,0.46068,11.983,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 09:00:00,20210710.09,0.83996,8.5401,96.153,102.5,0.73,0.55333,10.518,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 09:00:00,20210710.09,0.56797,8.2703,81.058,102.5,0.73,0.37593,10.9913,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 09:00:00,20210710.09,1.72008,8.7445,148.481,152.5,0.73,1.27327,11.5074,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 10:00:00,20210710.1,2.4041,9.14,152.157,152.5,0.9,1.84687,11.4582,0, Brisbane WRB,153.6315552,-27.48715254,20210710_0000
2021-07-10 10:00:00,20210710.1,0.63257,8.7884,102.992,117.5,0.9,0.46558,12.1169,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 10:00:00,20210710.1,0.81933,8.7064,97.493,107.5,0.9,0.5509,10.6249,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 10:00:00,20210710.1,0.54395,8.4174,82.94,102.5,0.9,0.36878,11.248,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 10:00:00,20210710.1,1.97235,8.3483,149.596,152.5,0.9,1.47093,11.6252,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 11:00:00,20210710.11,2.5965,9.1362,152.465,152.5,0.9,2.01623,11.486,0, Brisbane WRB,153.6315552,-27.48715254,20210710_0000
2021-07-10 11:00:00,20210710.11,0.63698,9.0196,105.649,117.5,0.9,0.48337,12.3789,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_0000
2021-07-10 11:00:00,20210710.11,0.79987,8.8727,98.914,107.5,0.9,0.54858,10.722,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_0000
2021-07-10 11:00:00,20210710.11,0.52077,8.5654,84.851,107.5,0.9,0.36148,11.5621,3, Palm Beach WRB,153.48481,-28.09982,20210710_0000
2021-07-10 11:00:00,20210710.11,2.20885,8.0052,150.504,152.5,0.9,1.65244,11.6824,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_0000
2021-07-10 12:00:00,20210710.12,2.74389,9.2001,152.574,152.5,0.07,2.15135,11.5038,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 12:00:00,20210710.12,0.65693,9.3181,108.342,117.5,0.07,0.51629,12.7243,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 12:00:00,20210710.12,0.78158,9.0454,100.4,107.5,0.07,0.54643,10.8306,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 12:00:00,20210710.12,0.49818,8.729,86.93,107.5,0.07,0.35441,11.8583,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 12:00:00,20210710.12,2.40052,7.8224,151.225,152.5,0.07,1.79568,11.6856,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 13:00:00,20210710.13,2.91726,9.2755,152.103,152.5,-0.114,2.3218,11.5681,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 13:00:00,20210710.13,0.69553,9.6139,110.585,117.5,-0.114,0.56503,12.9404,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 13:00:00,20210710.13,0.77083,9.1666,100.919,107.5,-0.114,0.5461,10.9036,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 13:00:00,20210710.13,0.47873,8.9018,88.787,107.5,-0.114,0.34954,12.1188,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 13:00:00,20210710.13,2.76201,8.104,150.725,152.5,-0.114,2.1248,11.7929,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 14:00:00,20210710.14,3.16081,9.4098,151.013,152.5,-0.3428,2.56816,11.7246,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 14:00:00,20210710.14,0.75115,9.7797,112.065,117.5,-0.3428,0.62327,13.0191,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 14:00:00,20210710.14,0.75275,9.3404,102.251,107.5,-0.3428,0.54349,11.0309,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 14:00:00,20210710.14,0.46356,9.0874,90.15,107.5,-0.3428,0.34692,12.3984,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 14:00:00,20210710.14,3.01482,8.3155,150.095,152.5,-0.3428,2.37298,11.9098,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 15:00:00,20210710.15,3.38167,9.5005,149.753,152.5,-0.5166,2.78636,11.8715,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 15:00:00,20210710.15,0.79529,9.8594,113.103,117.5,-0.5166,0.66848,13.0696,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 15:00:00,20210710.15,0.73844,9.4622,103.256,107.5,-0.5166,0.54032,11.1496,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 15:00:00,20210710.15,0.45054,9.3157,92.125,107.5,-0.5166,0.34584,12.6999,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 15:00:00,20210710.15,3.25866,8.3919,149.514,152.5,-0.5166,2.60501,12.0103,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 16:00:00,20210710.16,3.56067,9.5052,148.54,152.5,-0.5833,2.9494,11.9724,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 16:00:00,20210710.16,0.85567,9.8424,113.935,117.5,-0.5833,0.7246,13.0957,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 16:00:00,20210710.16,0.72155,9.5701,104.302,107.5,-0.5833,0.53472,11.3176,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 16:00:00,20210710.16,0.4412,9.6535,94.573,102.5,-0.5833,0.3509,12.9986,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 16:00:00,20210710.16,3.49689,8.307,148.72,152.5,-0.5833,2.80077,12.0728,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 17:00:00,20210710.17,3.68041,9.4142,147.461,152.5,-0.5167,3.04114,12.026,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 17:00:00,20210710.17,0.92585,9.8041,114.433,117.5,-0.5167,0.791,13.1594,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 17:00:00,20210710.17,0.70715,9.6689,105.343,102.5,-0.5167,0.52947,11.4564,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 17:00:00,20210710.17,0.44087,9.8266,95.773,102.5,-0.5167,0.35692,13.0962,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 17:00:00,20210710.17,3.65689,8.2044,148.262,152.5,-0.5167,2.90656,12.0869,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 18:00:00,20210710.18,3.74601,9.2843,146.518,152.5,-0.3113,3.07491,12.0479,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 18:00:00,20210710.18,1.05357,9.7952,114.847,117.5,-0.3113,0.91116,13.2124,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 18:00:00,20210710.18,0.69295,9.7307,106.97,102.5,-0.3113,0.52288,11.6049,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 18:00:00,20210710.18,0.45156,10.0258,97.404,102.5,-0.3113,0.3757,13.2334,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 18:00:00,20210710.18,3.77678,8.1535,147.695,152.5,-0.3113,2.97394,12.0829,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 19:00:00,20210710.19,3.78321,9.1629,145.64,142.5,0.0017,3.08049,12.0548,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 19:00:00,20210710.19,1.19674,9.777,115.072,117.5,0.0017,1.04334,13.2477,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 19:00:00,20210710.19,0.684,9.7579,108.873,102.5,0.0017,0.51859,11.6886,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 19:00:00,20210710.19,0.47351,10.1402,98.858,102.5,0.0017,0.40396,13.3369,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 19:00:00,20210710.19,3.83529,8.0923,147.342,142.5,0.0017,3.00006,12.0775,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 20:00:00,20210710.2,3.82246,9.0679,144.717,142.5,0.3523,3.08845,12.0573,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 20:00:00,20210710.2,1.36319,9.7744,115.206,117.5,0.3523,1.19614,13.2741,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 20:00:00,20210710.2,0.68154,9.7507,110.986,107.5,0.3523,0.51767,11.7044,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 20:00:00,20210710.2,0.51633,10.1229,100.007,102.5,0.3523,0.451,13.4265,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 20:00:00,20210710.2,3.8946,8.0813,146.865,142.5,0.3523,3.02814,12.0752,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 21:00:00,20210710.21,3.87908,9.0109,143.686,142.5,0.6545,3.1155,12.0608,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 21:00:00,20210710.21,1.56016,9.756,115.284,117.5,0.6545,1.37266,13.2613,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 21:00:00,20210710.21,0.69107,9.6814,113.857,142.5,0.6545,0.52403,11.6945,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 21:00:00,20210710.21,0.58741,10.0499,100.9,102.5,0.6545,0.52349,13.5083,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 21:00:00,20210710.21,3.96445,8.1011,146.058,142.5,0.6545,3.07202,12.0796,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 22:00:00,20210710.22,3.9428,8.9882,142.628,142.5,0.8509,3.15657,12.0643,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 22:00:00,20210710.22,1.76595,9.6776,115.458,117.5,0.8509,1.54875,13.2024,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 22:00:00,20210710.22,0.72048,9.526,117.286,142.5,0.8509,0.54496,11.681,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 22:00:00,20210710.22,0.68342,9.8652,101.44,102.5,0.8509,0.615,13.5381,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 22:00:00,20210710.22,4.04464,8.1568,145.011,142.5,0.8509,3.13335,12.0895,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-10 23:00:00,20210710.23,3.98658,8.9897,141.652,142.5,0.8902,3.18958,12.0615,0, Brisbane WRB,153.6315552,-27.48715254,20210710_1200
2021-07-10 23:00:00,20210710.23,1.94457,9.5358,115.614,117.5,0.8902,1.6923,13.1112,1, Gold Coast WRB,153.4425023,-27.96396491,20210710_1200
2021-07-10 23:00:00,20210710.23,0.77632,9.2309,120.966,142.5,0.8902,0.58547,11.6849,2, Tweed Heads WRB,153.5759896,-28.18178849,20210710_1200
2021-07-10 23:00:00,20210710.23,0.79266,9.5912,101.926,102.5,0.8902,0.71322,13.5058,3, Palm Beach WRB,153.48481,-28.09982,20210710_1200
2021-07-10 23:00:00,20210710.23,4.09468,8.2257,144.017,142.5,0.8902,3.18158,12.0922,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210710_1200
2021-07-11 00:00:00,20210711.0,3.99117,9.0677,140.73,142.5,0.2,3.19353,12.0442,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 00:00:00,20210711.0,2.09225,9.4398,115.624,117.5,0.2,1.80097,13.0136,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 00:00:00,20210711.0,0.8611,8.8256,124.191,142.5,0.2,0.64697,11.6982,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 00:00:00,20210711.0,0.91315,9.2286,102.214,102.5,0.2,0.81411,13.4352,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 00:00:00,20210711.0,4.1069,8.2775,143.243,142.5,0.2,3.19851,12.0809,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 01:00:00,20210711.01,3.92133,8.9377,139.59,142.5,0.0,3.11768,11.9618,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 01:00:00,20210711.01,2.26243,9.2668,115.192,117.5,0.0,1.92099,12.8962,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 01:00:00,20210711.01,0.96678,8.4684,125.893,142.5,0.0,0.72711,11.757,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 01:00:00,20210711.01,0.96353,9.0118,102.13,102.5,0.0,0.85393,13.4021,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 01:00:00,20210711.01,4.10328,8.1923,142.689,142.5,0.0,3.18877,12.053,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 02:00:00,20210711.02,3.84227,8.82,139.076,142.5,-0.24,3.03134,11.883,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 02:00:00,20210711.02,2.3813,9.0954,115.077,117.5,-0.24,1.99779,12.8061,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 02:00:00,20210711.02,1.29571,8.0423,126.945,142.5,-0.24,0.97614,11.8276,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 02:00:00,20210711.02,1.15387,8.7187,102.787,102.5,-0.24,1.00181,13.2425,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 02:00:00,20210711.02,4.05056,8.1302,142.161,142.5,-0.24,3.1329,11.9971,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 03:00:00,20210711.03,3.74515,8.7054,138.68,137.5,-0.46,2.92374,11.7723,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 03:00:00,20210711.03,2.58573,9.0911,114.611,112.5,-0.46,2.15817,12.644,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 03:00:00,20210711.03,1.68597,7.9734,125.622,142.5,-0.46,1.2909,11.95,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 03:00:00,20210711.03,1.32363,8.6047,103.266,102.5,-0.46,1.13127,13.1072,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 03:00:00,20210711.03,3.96999,8.0662,141.792,142.5,-0.46,3.04967,11.9306,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 04:00:00,20210711.04,3.64781,8.6065,138.366,137.5,-0.59,2.81188,11.5999,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 04:00:00,20210711.04,2.71099,9.0308,114.197,112.5,-0.59,2.2499,12.5101,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 04:00:00,20210711.04,2.00415,8.1089,123.206,117.5,-0.59,1.56736,12.107,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 04:00:00,20210711.04,1.55117,8.5761,103.814,102.5,-0.59,1.3062,12.923,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 04:00:00,20210711.04,3.86197,7.9546,141.518,142.5,-0.59,2.92912,11.8158,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 05:00:00,20210711.05,3.55437,8.5144,138.104,137.5,-0.58,2.70146,11.4121,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 05:00:00,20210711.05,2.76083,8.9287,114.087,112.5,-0.58,2.26861,12.3461,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 05:00:00,20210711.05,2.26878,8.3084,120.645,112.5,-0.58,1.80109,12.2214,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 05:00:00,20210711.05,1.76121,8.486,103.948,102.5,-0.58,1.45726,12.7401,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 05:00:00,20210711.05,3.75355,7.8811,141.165,142.5,-0.58,2.80944,11.6641,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 06:00:00,20210711.06,3.4661,8.4525,137.824,132.5,-0.41,2.59673,11.272,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 06:00:00,20210711.06,2.75303,8.821,114.181,112.5,-0.41,2.2379,12.2335,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 06:00:00,20210711.06,2.46693,8.4468,118.634,112.5,-0.41,1.97179,12.2673,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 06:00:00,20210711.06,1.91961,8.4289,104.107,102.5,-0.41,1.56429,12.5767,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 06:00:00,20210711.06,3.64825,7.8463,140.755,137.5,-0.41,2.69687,11.4556,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 07:00:00,20210711.07,3.38435,8.4048,137.484,132.5,-0.13,2.50029,11.166,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 07:00:00,20210711.07,2.71705,8.718,114.415,112.5,-0.13,2.18278,12.1306,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 07:00:00,20210711.07,2.61355,8.5277,117.029,107.5,-0.13,2.09439,12.2799,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 07:00:00,20210711.07,2.01121,8.4018,104.321,102.5,-0.13,1.62051,12.4546,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 07:00:00,20210711.07,3.55174,7.827,140.34,137.5,-0.13,2.59418,11.3049,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 08:00:00,20210711.08,3.30568,8.3325,137.074,132.5,0.23,2.40656,11.0807,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 08:00:00,20210711.08,2.67783,8.6302,114.7,112.5,0.23,2.12783,12.0422,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 08:00:00,20210711.08,2.7198,8.5675,115.847,107.5,0.23,2.1799,12.274,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 08:00:00,20210711.08,2.06432,8.3562,104.713,102.5,0.23,1.64264,12.3506,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 08:00:00,20210711.08,3.47012,7.8192,139.843,132.5,0.23,2.51075,11.2054,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 09:00:00,20210711.09,3.24402,8.2686,136.657,132.5,0.57,2.33291,11.0215,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 09:00:00,20210711.09,2.60859,8.5082,115.027,112.5,0.57,2.03671,11.8876,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 09:00:00,20210711.09,2.79293,8.5867,115.048,107.5,0.57,2.23498,12.2557,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 09:00:00,20210711.09,2.07853,8.3334,105.024,102.5,0.57,1.63982,12.2674,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 09:00:00,20210711.09,3.38331,7.7954,139.194,132.5,0.57,2.42004,11.1148,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 10:00:00,20210711.1,3.193,8.212,136.175,132.5,0.83,2.2721,10.9772,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 10:00:00,20210711.1,2.56385,8.4369,115.254,112.5,0.83,1.97878,11.7727,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 10:00:00,20210711.1,2.84145,8.5767,114.5,107.5,0.83,2.26506,12.2174,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 10:00:00,20210711.1,2.0646,8.2872,105.308,102.5,0.83,1.614,12.1759,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 10:00:00,20210711.1,3.31196,7.7993,138.464,132.5,0.83,2.34811,11.053,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 11:00:00,20210711.11,3.14896,8.1611,135.614,132.5,0.94,2.22004,10.9416,0, Brisbane WRB,153.6315552,-27.48715254,20210711_0000
2021-07-11 11:00:00,20210711.11,2.51853,8.3686,115.356,112.5,0.94,1.92086,11.6171,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_0000
2021-07-11 11:00:00,20210711.11,2.86014,8.549,114.243,102.5,0.94,2.2682,12.1692,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_0000
2021-07-11 11:00:00,20210711.11,2.03748,8.2285,105.525,107.5,0.94,1.57784,12.0881,3, Palm Beach WRB,153.48481,-28.09982,20210711_0000
2021-07-11 11:00:00,20210711.11,3.25063,7.8436,137.624,132.5,0.94,2.28872,11.0067,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_0000
2021-07-11 12:00:00,20210711.12,3.10891,8.1466,134.983,132.5,0.2,2.17475,10.9124,0, Brisbane WRB,153.6315552,-27.48715254,20210711_1200
2021-07-11 12:00:00,20210711.12,2.4748,8.3705,115.342,112.5,0.2,1.86715,11.4538,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_1200
2021-07-11 12:00:00,20210711.12,2.85511,8.5526,114.139,102.5,0.2,2.25029,12.1075,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_1200
2021-07-11 12:00:00,20210711.12,2.00755,8.222,105.716,107.5,0.2,1.54101,12.0046,3, Palm Beach WRB,153.48481,-28.09982,20210711_1200
2021-07-11 12:00:00,20210711.12,3.1965,7.8966,136.789,132.5,0.2,2.23767,10.9691,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_1200
2021-07-11 13:00:00,20210711.13,3.08446,8.0992,134.393,132.5,0.04,2.14723,10.8982,0, Brisbane WRB,153.6315552,-27.48715254,20210711_1200
2021-07-11 13:00:00,20210711.13,2.44865,8.3178,114.964,112.5,0.04,1.83394,11.3643,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_1200
2021-07-11 13:00:00,20210711.13,2.83052,8.5044,114.042,102.5,0.04,2.21311,12.0294,2, Tweed Heads WRB,153.5759896,-28.18178849,20210711_1200
2021-07-11 13:00:00,20210711.13,1.97775,8.1649,105.565,107.5,0.04,1.50484,11.9127,3, Palm Beach WRB,153.48481,-28.09982,20210711_1200
2021-07-11 13:00:00,20210711.13,3.1465,7.893,135.83,132.5,0.04,2.18895,10.9366,4, Tweed Heads Offshore WRB,153.680167,-28.212550,20210711_1200
2021-07-11 14:00:00,20210711.14,3.05103,8.0623,133.758,132.5,-0.184,2.11083,10.8783,0, Brisbane WRB,153.6315552,-27.48715254,20210711_1200
2021-07-11 14:00:00,20210711.14,2.43274,8.2796,114.657,112.5,-0.184,1.81427,11.3198,1, Gold Coast WRB,153.4425023,-27.96396491,20210711_1200
