,mlp2
2021-08-06 14:00:00,7.120330062407069
2021-08-06 15:00:00,6.954979302386054
2021-08-06 16:00:00,6.920252175855038
2021-08-06 17:00:00,6.799413910445129
2021-08-06 18:00:00,6.755204014975233
2021-08-06 19:00:00,6.815736631821345
2021-08-06 20:00:00,6.962385181350802
2021-08-06 21:00:00,6.952803879364394
2021-08-06 22:00:00,6.9248835030922455
2021-08-06 23:00:00,7.044506586166607
2021-08-07 00:00:00,5.738623182045796
2021-08-07 01:00:00,5.856592288118413
2021-08-07 02:00:00,5.876108424751725
2021-08-07 03:00:00,5.953719042017236
2021-08-07 04:00:00,6.040837183182926
2021-08-07 05:00:00,6.1722526550208
2021-08-07 06:00:00,6.200976148744247
2021-08-07 07:00:00,6.356190475902001
2021-08-07 08:00:00,6.518450825530893
2021-08-07 09:00:00,6.0348195676864576
2021-08-07 10:00:00,5.748105935086368
2021-08-07 11:00:00,5.809079223823672
2021-08-07 12:00:00,5.943358768760624
2021-08-07 13:00:00,6.00488543080719
2021-08-07 14:00:00,6.077835498941719
2021-08-07 15:00:00,6.423044410419444
2021-08-07 16:00:00,6.391860828164567
2021-08-07 17:00:00,6.375773947002995
2021-08-07 18:00:00,5.973215053376203
2021-08-07 19:00:00,5.835484930524378
2021-08-07 20:00:00,5.360752220875792
2021-08-07 21:00:00,5.054902658349824
2021-08-07 22:00:00,5.2681654418715995
2021-08-07 23:00:00,5.327950887317264
2021-08-08 00:00:00,4.393281692454173
2021-08-08 01:00:00,4.674264911474401
2021-08-08 02:00:00,4.747932424189163
2021-08-08 03:00:00,4.780889815074376
2021-08-08 04:00:00,4.822398260075661
2021-08-08 05:00:00,4.817738813891803
2021-08-08 06:00:00,4.837489960457012
2021-08-08 07:00:00,4.759956647139184
2021-08-08 08:00:00,4.775835719564228
2021-08-08 09:00:00,4.995635560677407
2021-08-08 10:00:00,5.343146871408896
2021-08-08 11:00:00,5.380893047673676
2021-08-08 12:00:00,5.338431623853588
2021-08-08 13:00:00,5.193633558492732
2021-08-08 14:00:00,5.0960547048179965
2021-08-08 15:00:00,5.228488617455074
2021-08-08 16:00:00,5.354033905688018
2021-08-08 17:00:00,5.484054547640787
2021-08-08 18:00:00,5.684697444201147
2021-08-08 19:00:00,5.585410339958861
2021-08-08 20:00:00,5.476351888444356
2021-08-08 21:00:00,5.649282793021033
2021-08-08 22:00:00,5.87240499703359
2021-08-08 23:00:00,5.829156561696161
2021-08-09 00:00:00,5.181466531686363
2021-08-09 01:00:00,5.360350993671824
2021-08-09 02:00:00,5.351028555078802
2021-08-09 03:00:00,5.30306708595713
2021-08-09 04:00:00,5.276398960435555
2021-08-09 05:00:00,5.449518914705795
2021-08-09 06:00:00,5.508952794666832
2021-08-09 07:00:00,5.451990396506899
2021-08-09 08:00:00,5.588491217665062
2021-08-09 09:00:00,5.588661121054957
2021-08-09 10:00:00,5.5393510676268
2021-08-09 11:00:00,5.659578407177414
2021-08-09 12:00:00,5.714366602082723
2021-08-09 13:00:00,5.741786489604355
2021-08-09 14:00:00,5.81729575125592
2021-08-09 15:00:00,5.90058495921558
2021-08-09 16:00:00,5.873489023990226
2021-08-09 17:00:00,5.925457418689463
2021-08-09 18:00:00,5.917253293781781
2021-08-09 19:00:00,6.0363727128726765
2021-08-09 20:00:00,6.23674211514924
2021-08-09 21:00:00,6.340490089260793
2021-08-09 22:00:00,6.415510370972918
2021-08-09 23:00:00,6.610551602560997
2021-08-10 00:00:00,5.9804997654923095
2021-08-10 01:00:00,6.078436639133574
2021-08-10 02:00:00,6.172084503365412
2021-08-10 03:00:00,6.078785779588611
2021-08-10 04:00:00,6.288406881224018
2021-08-10 05:00:00,6.362543937195975
2021-08-10 06:00:00,6.362354323630458
2021-08-10 07:00:00,6.457007746014391
2021-08-10 08:00:00,6.397947748892037
2021-08-10 09:00:00,6.345945384794899
2021-08-10 10:00:00,6.2489543266293985
2021-08-10 11:00:00,6.251064665628034
2021-08-10 12:00:00,6.134876116052423
2021-08-10 13:00:00,6.204499234644344
2021-08-10 14:00:00,6.182026513480815
2021-08-10 15:00:00,6.107071608487613
2021-08-10 16:00:00,6.196174732816898
2021-08-10 17:00:00,6.20982692489118
2021-08-10 18:00:00,6.115416431960079
2021-08-10 19:00:00,6.2003161442873145
2021-08-10 20:00:00,6.249463235654307
2021-08-10 21:00:00,6.0425377798592566
2021-08-10 22:00:00,6.003735943874112
2021-08-10 23:00:00,6.074992714890479
2021-08-11 00:00:00,5.353503275690118
2021-08-11 01:00:00,5.364348888674306
2021-08-11 02:00:00,5.540149792243016
2021-08-11 03:00:00,5.364182254372775
2021-08-11 04:00:00,5.202498823046248
2021-08-11 05:00:00,5.19319306441979
2021-08-11 06:00:00,4.963136170247375
2021-08-11 07:00:00,4.9985328915931175
2021-08-11 08:00:00,5.158086935960954
2021-08-11 09:00:00,5.159070393001561
2021-08-11 10:00:00,5.189897424065057
2021-08-11 11:00:00,5.221551991134941
2021-08-11 12:00:00,5.282351742122269
2021-08-11 13:00:00,5.4795445669695155
2021-08-11 14:00:00,5.661595785322869
2021-08-11 15:00:00,5.686474548094546
2021-08-11 16:00:00,5.6489235357954435
2021-08-11 17:00:00,5.582628464484121
2021-08-11 18:00:00,5.586927181583701
2021-08-11 19:00:00,5.50431193473448
2021-08-11 20:00:00,5.42565648806517
2021-08-11 21:00:00,5.308827014276107
2021-08-11 22:00:00,5.224580683015959
2021-08-11 23:00:00,5.263141239449635
2021-08-12 00:00:00,4.7656105664552815
2021-08-12 01:00:00,4.9051585303944325
2021-08-12 02:00:00,4.949684454398694
2021-08-12 03:00:00,5.044695435939233
2021-08-12 04:00:00,5.119357036758266
2021-08-12 05:00:00,5.174303260311027
2021-08-12 06:00:00,5.2761028902582225
2021-08-12 07:00:00,5.3643274189868775
2021-08-12 08:00:00,5.36355678816627
2021-08-12 09:00:00,5.439605838122734
2021-08-12 10:00:00,5.491932621111709
2021-08-12 11:00:00,5.462061896427714
2021-08-12 12:00:00,5.4884263134609235
2021-08-12 13:00:00,5.472172688085999
2021-08-12 14:00:00,5.4176199612208595
2021-08-12 15:00:00,5.513418747936004
2021-08-12 16:00:00,5.575397862664579
2021-08-12 17:00:00,5.685117753341197
2021-08-12 18:00:00,5.758840611707695
2021-08-12 19:00:00,5.7695776791129
2021-08-12 20:00:00,5.7792622910321665
2021-08-12 21:00:00,5.695418146299877
2021-08-12 22:00:00,5.728109935995155
2021-08-12 23:00:00,5.7287600492144
2021-08-13 00:00:00,5.01368652036131
2021-08-13 01:00:00,5.202371675670447
2021-08-13 02:00:00,5.33686100009601
2021-08-13 03:00:00,5.400990286148848
2021-08-13 04:00:00,5.515097005121927
2021-08-13 05:00:00,5.582055221284087
2021-08-13 06:00:00,5.679375096368546
2021-08-13 07:00:00,5.835461161647662
2021-08-13 08:00:00,5.980955941287531
2021-08-13 09:00:00,6.175598006840348
2021-08-13 10:00:00,6.271039624770196
2021-08-13 11:00:00,6.343223205175598
2021-08-13 12:00:00,6.391363176588407
2021-08-13 13:00:00,6.515505156825455
2021-08-13 14:00:00,6.4400017667328795
2021-08-13 15:00:00,6.2999475971116095
2021-08-13 16:00:00,6.223410811198952
2021-08-13 17:00:00,6.276854872570703
2021-08-13 18:00:00,6.255130983924604
2021-08-13 19:00:00,6.308423090586687
2021-08-13 20:00:00,6.415283367052376
2021-08-13 21:00:00,6.472997083488376
2021-08-13 22:00:00,6.511869611330062
2021-08-13 23:00:00,6.4995139090070895
2021-08-14 00:00:00,5.714628729859866
2021-08-14 01:00:00,5.791490582300251
2021-08-14 02:00:00,5.790204386537289
2021-08-14 03:00:00,5.874713996309626
2021-08-14 04:00:00,5.903657425059163
2021-08-14 05:00:00,5.8710188502851794
2021-08-14 06:00:00,5.819361007500846
2021-08-14 07:00:00,5.854561221089409
2021-08-14 08:00:00,5.869722769342796
2021-08-14 09:00:00,5.808344748475605
2021-08-14 10:00:00,5.683912950065175
2021-08-14 11:00:00,5.579054594936637
2021-08-14 12:00:00,5.627474712823664
2021-08-14 13:00:00,5.618097129785727
2021-08-14 14:00:00,5.624379965778733
2021-08-14 15:00:00,5.723842411677466
2021-08-14 16:00:00,5.77362982253474
2021-08-14 17:00:00,6.005026678285691
2021-08-14 18:00:00,6.079451641048568
2021-08-14 19:00:00,6.1896245823090545
2021-08-14 20:00:00,6.202714034686595
2021-08-14 21:00:00,6.444808781251243
2021-08-14 22:00:00,6.661085361529259
2021-08-14 23:00:00,6.742820811166422
2021-08-15 00:00:00,5.834140192038513
2021-08-15 01:00:00,5.897985904681306
2021-08-15 02:00:00,5.956396475503463
2021-08-15 03:00:00,6.072080463918532
2021-08-15 04:00:00,6.088877626315986
2021-08-15 05:00:00,5.8449022620703595
2021-08-15 06:00:00,5.353841776304629
2021-08-15 07:00:00,5.202321846517992
2021-08-15 08:00:00,5.208885746349579
2021-08-15 09:00:00,5.229227572625148
2021-08-15 10:00:00,5.250769203743433
2021-08-15 11:00:00,5.200986105098295
2021-08-15 12:00:00,5.178425284559755
2021-08-15 13:00:00,5.184249396465302
2021-08-15 14:00:00,4.9442859931998795
2021-08-15 15:00:00,4.640206075730316
2021-08-15 16:00:00,4.597932041141056
2021-08-15 17:00:00,4.5350559170394265
2021-08-15 18:00:00,4.6113922079939105
2021-08-15 19:00:00,5.05188361609454
2021-08-15 20:00:00,5.469325712398287
2021-08-15 21:00:00,5.746969974533867
2021-08-15 22:00:00,5.9744073182283834
2021-08-15 23:00:00,6.189563199151137
2021-08-16 00:00:00,5.4680925538831
2021-08-16 01:00:00,5.814158849604847
2021-08-16 02:00:00,5.920581651591316
2021-08-16 03:00:00,6.050945368275543
2021-08-16 04:00:00,6.180024976018487
2021-08-16 05:00:00,6.203246134054257
2021-08-16 06:00:00,6.259406374810981
2021-08-16 07:00:00,6.287355039450411
2021-08-16 08:00:00,6.268425718531753
2021-08-16 09:00:00,6.333902678105114
2021-08-16 10:00:00,6.310726497794548
2021-08-16 11:00:00,6.305997318662468
2021-08-16 12:00:00,6.293885717507094
